ID;Date;Video Name check in;Video link;Video check:in check;Video Name check out;Video link.1;Video check:out check;Check:in;Check:out;Duration;Flight event;Way out;No. Videos;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Classification class;Classification class refined;Parent folder 1;Parent folder 2;Parent folder 3;Parent folder 4;Parent folder 5;Parent folder 6;Key
337;2021-08-03;2021-08-03_11-34-25;video;ok;2021-08-03_11-34-25;video;ok;2021-08-03 11:37:25;2021-08-03 11:38:21;0 days 00:00:56;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Pompiloidea;Pompilidae;Pepsinae;Priocnemis;#N/C;spider_wasp;spider_wasp;Pompilidae;Pompiloidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Pompiloidea.Pompilidae.Pepsinae.Priocnemis.#N/C
338;2021-08-03;2021-08-03_11-50-22;video;ok;2021-08-03_11-50-22;video;ok;2021-08-03 11:57:30;2021-08-03 11:59:34;0 days 00:02:04;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.#N/C.#N/C.#N/C
339;2021-08-03;2021-08-03_12-12-21;video;ok;2021-08-03_12-43-54;video;ok;2021-08-03 12:12:21;2021-08-03 12:45:53;0 days 00:33:32;?;?;3 videos;no;Insecta;Orthoptera;Ensifera;Tettigoniidea;Tettigonioidea;Tettigoniidae;Conocephalinae;Conocephalus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Ensifera.Tettigoniidea.Tettigonioidea.Tettigoniidae.Conocephalinae.Conocephalus.#N/C
340;2021-08-03;2021-08-03_12-26-13;video;ok;2021-08-03_12-26-13;video;ok;2021-08-03 12:28:34;2021-08-03 12:28:35;0 days 00:00:01;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
341;2021-08-03;2021-08-03_12-26-13;video;ok;2021-08-03_12-26-13;video;ok;2021-08-03 12:35:11;2021-08-03 12:35:31;0 days 00:00:20;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Lauxanioidea;Lauxaniidae;Lauxaniinae;Sapromyza;#N/C;fruit_fly;lauxaniid_fly;nan;Lauxanioidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Lauxanioidea.Lauxaniidae.Lauxaniinae.Sapromyza.#N/C
342;2021-08-10;2021-08-10_15-49-27;video;ok;2021-08-10_15-49-27;video;ok;2021-08-10 15:49:27;2021-08-10 15:49:53;0 days 00:00:26;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
343;2021-08-10;2021-08-10_16-13-49;video;ok;2021-08-10_16-13-49;video;ok;2021-08-10 16:13:49;2021-08-10 16:13:58;0 days 00:00:09;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;flesh_fly;nan;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Oestroidea.Sarcophagidae.Sarcophaginae.Sarcophaga.#N/C
344;2021-08-10;2021-08-10_16-14-15;video;ok;2021-08-10_16-14-15;video;ok;2021-08-10 16:14:15;2021-08-10 16:14:30;0 days 00:00:15;yes;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Vespoidea;Vespidae;Vespinae;Dolichovespula;media;wasp;wasp;Vespidae;Vespoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Vespoidea.Vespidae.Vespinae.Dolichovespula.media
345;2021-08-10;2021-08-10_16-21-59;video;ok;2021-08-10_16-21-59;video;ok;2021-08-10 16:21:59;2021-08-10 16:26:59;0 days 00:05:00;yes;exit;1 video;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;axyridis;ladybug;ladybug;nan;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Coccinelloidea.Coccinellidae.Coccinellinae.Harmonia.axyridis
346;2021-08-10;2021-08-10_16-37-43;video;ok;2021-08-10_16-40-34;video;ok;2021-08-10 16:37:43;2021-08-10 16:40:38;0 days 00:02:55;no;exit;2 videos;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.#N/C.#N/C.#N/C
347;2021-08-10;2021-08-10_16-37-43;video;ok;2021-08-10_16-37-43;video;ok;2021-08-10 16:40:07;2021-08-10 16:40:16;0 days 00:00:09;no;exit;1 video;no;Insecta;Hymenoptera;Apocrita;Aculeata;Formicoidea;Formicidae;#N/C;#N/C;#N/C;ant;ant;Formicidae;Formicoidea;Aculeata;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Aculeata.Formicoidea.Formicidae.#N/C.#N/C.#N/C
348;2021-08-10;2021-08-10_17-13-36;video;ok;2021-08-10_17-13-36;video;ok;2021-08-10 17:13:36;2021-08-10 17:13:40;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
349;2021-08-10;2021-08-10_17-36-02;video;ok;2021-08-10_17-46-28;video;ok;2021-08-10 17:36:02;2021-08-10 17:50:00;0 days 00:13:58;?;?;2 videos;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Curculionoidea;Curculionidae;Entiminae;Strophosoma;melanogrammum;weevil;weevil;nan;Curculionoidea;Cucujiformia;Polyphaga;Coleoptera;Insecta;Insecta.Coleoptera.Polyphaga.Cucujiformia.Curculionoidea.Curculionidae.Entiminae.Strophosoma.melanogrammum
350;2021-08-10;2021-08-10_17-50-38;video;ok;2021-08-10_17-50-38;video;ok;2021-08-10 17:50:38;2021-08-10 17:50:43;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
351;2021-08-10;2021-08-10_17-54-22;video;ok;2021-08-10_17-55-32;video;ok;2021-08-10 17:54:22;2021-08-10 17:55:38;0 days 00:01:16;yes;exit;2 videos;no;Insecta;Diptera;Brachycera;Asilomorpha;Asiloidea;Asilidae;Asilinae;Tolmerus;#N/C;robber_fly;robber_fly;nan;Asiloidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Asiloidea.Asilidae.Asilinae.Tolmerus.#N/C
352;2021-08-10;2021-08-10_18-12-20;video;ok;2021-08-10_18-12-20;video;ok;2021-08-10 18:12:20;2021-08-10 18:12:24;0 days 00:00:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
353;2021-08-10;2021-08-10_18-13-52;video;ok;2021-08-10_18-13-52;video;ok;2021-08-10 18:13:52;2021-08-10 18:13:57;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
354;2021-08-10;2021-08-10_18-37-06;video;ok;2021-08-10_18-37-06;video;ok;2021-08-10 18:37:06;2021-08-10 18:37:11;0 days 00:00:05;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
355;2021-08-10;2021-08-10_18-58-00;video;ok;2021-08-10_18-58-00;video;ok;2021-08-10 18:58:00;2021-08-10 18:58:08;0 days 00:00:08;no;exit;1 video;no;Insecta;Diptera;Nematocera;Bibionomorpha;Sciaroidea;Mycetophilidae;#N/C;#N/C;#N/C;Sciaroidea;fungus_gnat;nan;Sciaroidea;Bibionomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Bibionomorpha.Sciaroidea.Mycetophilidae.#N/C.#N/C.#N/C
356;2021-08-10;2021-08-10_19-19-03;video;ok;2021-08-10_19-19-03;video;ok;2021-08-10 19:19:03;2021-08-10 19:19:08;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Lepidoptera;Lepidoptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Lepidoptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
357;2021-08-10;2021-08-10_19-36-26;video;ok;2021-08-10_19-36-26;video;ok;2021-08-10 19:36:26;2021-08-10 19:36:36;0 days 00:00:10;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
358;2021-08-10;2021-08-10_19-53-16;video;ok;2021-08-10_19-53-16;video;ok;2021-08-10 19:53:16;2021-08-10 19:53:21;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.Medeterinae.Medetera.#N/C
359;2021-08-10;2021-08-10_20-00-35;video;ok;2021-08-10_20-00-35;video;ok;2021-08-10 20:00:35;2021-08-10 20:01:18;0 days 00:00:43;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Anthomyiidae;Anthomyiinae;Fucellia;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Anthomyiidae.Anthomyiinae.Fucellia.#N/C
360;2021-08-10;2021-08-10_20-09-19;video;ok;2021-08-10_20-09-19;video;ok;2021-08-10 20:09:19;2021-08-10 20:09:29;0 days 00:00:10;no;entrance;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.Medeterinae.Medetera.#N/C
361;2021-08-10;2021-08-10_20-22-18;video;ok;2021-08-10_20-22-18;video;ok;2021-08-10 20:22:18;2021-08-10 20:26:22;0 days 00:04:04;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.Medeterinae.Medetera.#N/C
362;2021-08-10;2021-08-10_20-24-35;video;ok;2021-08-10_20-24-35;video;ok;2021-08-10 20:24:35;2021-08-10 20:24:46;0 days 00:00:11;yes;exit;1 video;no;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Lepidoptera;Lepidoptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Lepidoptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
363;2021-08-10;2021-08-10_20-25-30;video;ok;2021-08-10_20-25-30;video;ok;2021-08-10 20:25:30;2021-08-10 20:25:49;0 days 00:00:19;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.Medeterinae.Medetera.#N/C
364;2021-08-10;2021-08-10_20-37-23;video;ok;2021-08-10_20-37-23;video;ok;2021-08-10 20:37:23;2021-08-10 20:37:31;0 days 00:00:08;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Asilomorpha;Empidoidea;Dolichopodidae;Medeterinae;Medetera;#N/C;dance_fly;dance_fly;nan;Empidoidea;Asilomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Asilomorpha.Empidoidea.Dolichopodidae.Medeterinae.Medetera.#N/C
365;2021-08-10;2021-08-10_20-51-19;video;ok;2021-08-10_20-52-37;video;ok;2021-08-10 20:51:19;2021-08-10 20:52:46;0 days 00:01:27;yes;exit;2 videos;yes;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Lepidoptera;Lepidoptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Lepidoptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
366;2021-08-10;2021-08-10_20-59-25;video;ok;2021-08-10_20-59-25;video;ok;2021-08-10 20:59:25;2021-08-10 20:59:42;0 days 00:00:17;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;Muscoidea;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.#N/C.#N/C.#N/C.#N/C
367;2021-08-10;2021-08-10_21-03-08;video;ok;2021-08-10_21-03-08;video;ok;2021-08-10 21:03:08;2021-08-10 21:03:29;0 days 00:00:21;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;Muscoidea;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.#N/C.#N/C.#N/C.#N/C
368;2021-08-10;2021-08-10_21-04-46;video;ok;2021-08-10_21-04-46;video;ok;2021-08-10 21:04:46;2021-08-10 21:04:53;0 days 00:00:07;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;Muscoidea;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.#N/C.#N/C.#N/C.#N/C
369;2021-08-10;2021-08-10_21-07-04;video;ok;2021-08-10_21-07-04;video;ok;2021-08-10 21:07:04;2021-08-10 21:09:34;0 days 00:02:30;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Ephydroidea;Drosophilidae;Drosophilinae;Chymomyza;amoena;fruit_fly;fruit_fly;nan;Ephydroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Ephydroidea.Drosophilidae.Drosophilinae.Chymomyza.amoena
370;2021-08-10;2021-08-10_21-10-02;video;ok;2021-08-10_21-10-02;video;ok;2021-08-10 21:10:02;2021-08-10 21:11:03;0 days 00:01:01;yes;exit;1 video;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Brachycera;Brachycera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Brachycera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
371;2021-08-10;2021-08-10_21-12-38;video;ok;2021-08-10_21-12-38;video;ok;2021-08-10 21:12:38;2021-08-10 21:12:57;0 days 00:00:19;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Muscinae;Musca;domestica;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.Muscinae.Musca.domestica
372;2021-08-10;2021-08-10_21-17-09;video;ok;2021-08-10_21-17-09;video;ok;2021-08-10 21:17:09;2021-08-10 21:17:26;0 days 00:00:17;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;Muscoidea;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.#N/C.#N/C.#N/C.#N/C
373;2021-08-10;2021-08-10_21-19-57;video;ok;2021-08-10_21-19-57;video;ok;2021-08-10 21:19:57;2021-08-10 21:20:28;0 days 00:00:31;yes;exit;1 video;yes;Insecta;Neuroptera;Hemerobiiformia;0;Hemerobioidea;Hemerobiidae;Microminae;Micromus;angulatus;lacewing;lacewing;nan;nan;nan;Hemerobiiformia;Neuroptera;Insecta;Insecta.Neuroptera.Hemerobiiformia.0.Hemerobioidea.Hemerobiidae.Microminae.Micromus.angulatus
374;2021-08-10;2021-08-10_21-20-57;video;ok;2021-08-10_21-20-57;video;ok;2021-08-10 21:20:57;2021-08-10 21:24:50;0 days 00:03:53;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Sciomyzoidea;Sciomyzidae;Sciomyzinae;Tetanocera;#N/C;marsh_fly;marsh_fly;Sciomyzidae;Sciomyzoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Sciomyzoidea.Sciomyzidae.Sciomyzinae.Tetanocera.#N/C
375;2021-08-10;2021-08-10_21-20-57;video;ok;2021-08-10_21-20-57;video;ok;2021-08-10 21:22:41;2021-08-10 21:22:57;0 days 00:00:16;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Tabanomorpha;Rhagionoidea;Rhagionidae;Rhagioninae;Rhagio;tringarius;snipe_fly;snipe_fly;nan;Rhagionoidea;Tabanomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Tabanomorpha.Rhagionoidea.Rhagionidae.Rhagioninae.Rhagio.tringarius
376;2021-08-10;2021-08-10_21-20-57;video;ok;2021-08-10_21-20-57;video;ok;2021-08-10 21:25:01;2021-08-10 21:25:36;0 days 00:00:35;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.#N/C.#N/C.#N/C
377;2021-08-10;2021-08-10_21-26-08;video;ok;2021-08-10_21-26-08;video;ok;2021-08-10 21:26:08;2021-08-10 21:27:07;0 days 00:00:59;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.#N/C.#N/C.#N/C
378;2021-08-10;2021-08-10_21-28-18;video;ok;2021-08-10_21-28-18;video;ok;2021-08-10 21:28:18;2021-08-10 21:28:23;0 days 00:00:05;yes;exit;1 video;no;Insecta;Lepidoptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Lepidoptera;Lepidoptera;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;Insecta.Lepidoptera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
379;2021-08-10;2021-08-10_21-30-07;video;ok;2021-08-10_21-30-07;video;ok;2021-08-10 21:30:07;2021-08-10 21:30:29;0 days 00:00:22;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Tabanomorpha;Rhagionoidea;Rhagionidae;Rhagioninae;Rhagio;tringarius;snipe_fly;snipe_fly;nan;Rhagionoidea;Tabanomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Tabanomorpha.Rhagionoidea.Rhagionidae.Rhagioninae.Rhagio.tringarius
380;2021-08-10;2021-08-10_21-31-05;video;ok;2021-08-10_21-31-05;video;ok;2021-08-10 21:31:05;2021-08-10 21:32:41;0 days 00:01:36;no;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Sarcophagidae;Sarcophaginae;Sarcophaga;#N/C;flesh_fly;flesh_fly;nan;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Oestroidea.Sarcophagidae.Sarcophaginae.Sarcophaga.#N/C
381;2021-08-10;2021-08-10_21-42-43;video;ok;2021-08-10_21-42-43;video;ok;2021-08-10 21:42:43;2021-08-10 21:42:53;0 days 00:00:10;yes;?;1 video;no;Insecta;Diptera;Nematocera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;Nematocera;Nematocera;Diptera;Insecta;#N/C;#N/C;#N/C;#N/C;Insecta.Diptera.Nematocera.#N/C.#N/C.#N/C.#N/C.#N/C.#N/C
382;2021-08-10;2021-08-10_21-56-17;video;ok;2021-08-10_21-56-17;video;ok;2021-08-10 21:56:17;2021-08-10 21:56:25;0 days 00:00:08;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.#N/C.#N/C.#N/C
383;2021-08-10;2021-08-10_21-56-17;video;ok;2021-08-10_21-56-17;video;ok;2021-08-10 21:56:17;2021-08-10 21:56:28;0 days 00:00:11;yes;exit;1 video;no;Insecta;Neuroptera;Hemerobiiformia;0;Hemerobioidea;Hemerobiidae;Microminae;Micromus;angulatus;lacewing;lacewing;nan;nan;nan;Hemerobiiformia;Neuroptera;Insecta;Insecta.Neuroptera.Hemerobiiformia.0.Hemerobioidea.Hemerobiidae.Microminae.Micromus.angulatus
384;2021-08-10;2021-08-10_21-58-11;video;ok;2021-08-10_21-58-11;video;ok;2021-08-10 21:58:11;2021-08-10 22:00:26;0 days 00:02:15;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.#N/C.#N/C.#N/C
385;2021-08-10;2021-08-10_22-00-19;video;ok;2021-08-10_22-00-19;video;ok;2021-08-10 22:00:38;2021-08-10 22:00:48;0 days 00:00:10;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.#N/C.#N/C.#N/C
386;2021-08-10;2021-08-10_22-02-07;video;ok;2021-08-10_22-02-07;video;ok;2021-08-10 22:02:07;2021-08-10 22:02:13;0 days 00:00:06;yes;exit;1 video;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;#N/C;#N/C;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.#N/C.#N/C.#N/C
387;2021-08-10;2021-08-10_23-51-36;video;ok;2021-08-10_23-51-36;video;ok;2021-08-10 23:51:36;2021-08-10 23:51:43;0 days 00:00:07;yes;exit;1 video;no;Insecta;Diptera;Nematocera;Tipulomorpha;Tipuloidea;Tipulidae;Tipulinae;Nephrotoma;#N/C;crane_fly;crane_fly;nan;Tipuloidea;Tipulomorpha;Nematocera;Diptera;Insecta;Insecta.Diptera.Nematocera.Tipulomorpha.Tipuloidea.Tipulidae.Tipulinae.Nephrotoma.#N/C
388;2021-08-11;2021-08-11_00-31-10;video;ok;2021-08-11_00-31-10;video;ok;2021-08-11 00:31:10;2021-08-11 00:31:15;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Lepidoptera;Glossata;Heterocera;Gelechioidea;Peleopodidae;Peleopodinae;Carcina;quercana;moth;moth;nan;nan;Heterocera;Glossata;Lepidoptera;Insecta;Insecta.Lepidoptera.Glossata.Heterocera.Gelechioidea.Peleopodidae.Peleopodinae.Carcina.quercana
389;2021-08-11;2021-08-11_09-42-18;video;ok;2021-08-11_09-42-18;video;ok;2021-08-11 09:42:18;2021-08-11 09:43:53;0 days 00:01:35;no;exit;1 video;yes;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;dorsatus;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Caelifera.Acrididea.Acridoidea.Acrididae.Gomphocerinae.Chorthippus.dorsatus
390;2021-08-11;2021-08-11_10-51-23;video;ok;2021-08-11_10-51-23;video;ok;2021-08-11 10:51:23;2021-08-11 10:51:58;0 days 00:00:35;no;exit;1 video;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Ichneumonidae;Ichneumoninae;#N/C;#N/C;Ichneumonidae;parasitoid_wasp;nan;nan;Parasitica;Apocrita;Hymenoptera;Insecta;Insecta.Hymenoptera.Apocrita.Parasitica.Ichneumonoidea.Ichneumonidae.Ichneumoninae.#N/C.#N/C
391;2021-08-11;2021-08-11_11-17-53;video;ok;2021-08-11_11-17-53;video;ok;2021-08-11 11:17:53;2021-08-11 11:17:58;0 days 00:00:05;yes;exit;1 video;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Muscidae;Coenosiinae;Coenosia;#N/C;fly;fly;nan;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta;Insecta.Diptera.Brachycera.Muscomorpha.Muscoidea.Muscidae.Coenosiinae.Coenosia.#N/C
392;2021-08-11;2021-08-11_11-21-38;video;ok;2021-08-11_11-21-38;video;ok;2021-08-11 11:21:38;2021-08-11 11:21:54;0 days 00:00:16;no;exit;1 video;yes;Insecta;Orthoptera;Caelifera;Acrididea;Acridoidea;Acrididae;Gomphocerinae;Chorthippus;#N/C;grasshopper;grasshopper;nan;nan;nan;nan;Orthoptera;Insecta;Insecta.Orthoptera.Caelifera.Acrididea.Acridoidea.Acrididae.Gomphocerinae.Chorthippus.#N/C
