ID;General-ID;Device;Date;Video Name check in;Video Name check out;Check:in;Check:out;Duration;Way in;Flight event;Way out;Image Database  ID;Image Database location;No. Videos;iNat Main suggestion;iNat Sharing;Class;Order;Suborder;Infraorder;Superfamily;Family;Subfamily;Genus;Species;Leaf_reclass;Family_reclass;Superfamily_reclass;Infraorder_reclass;Suborder_reclass;Order_reclass;Class_reclass
170;FAIR-D3_170;FAIR-D3;2023-09-10;FAIR-D3_2023-09-10_12-06-51;FAIR-D3_2023-09-10_12-09-47;2023-09-10 12:06:51;2023-09-10 12:10:04;00:03:13;entrance;no;?;170;FAIR-D3/170;3 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
171;FAIR-D3_171;FAIR-D3;2023-09-10;FAIR-D3_2023-09-10_12-23-55;FAIR-D3_2023-09-10_12-23-55;2023-09-10 12:23:55;2023-09-10 12:24:01;00:00:06;entrance;no;exit;171;FAIR-D3/171;1 video;yes;yes;Insecta;Hymenoptera;Apocrita;Parasitica;Ichneumonoidea;Ichneumonidae;Campopleginae;Dusona;#N/C;parasitoid_wasp;;;Parasitica;Apocrita;Hymenoptera;Insecta
172;FAIR-D3_172;FAIR-D3;2023-09-10;FAIR-D3_2023-09-10_13-07-23;FAIR-D3_2023-09-10_13-07-23;2023-09-10 13:07:23;2023-09-10 13:07:30;00:00:07;?;yes;exit;172;FAIR-D3/172;1 video;yes;yes;Insecta;Hemiptera;Auchenorrhyncha;Cicadomorpha;Membracoidea;Cicadellidae;Deltocephalinae;Orientus;#N/C;;;;;;;Insecta
173;FAIR-D3_173;FAIR-D3;2023-09-10;FAIR-D3_2023-09-10_14-14-11;FAIR-D3_2023-09-10_14-14-11;2023-09-10 14:14:11;2023-09-10 14:14:53;00:00:42;entrance;no;entrance;173;FAIR-D3/173;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
174;FAIR-D3_174;FAIR-D3;2023-09-10;FAIR-D3_2023-09-10_14-33-10;FAIR-D3_2023-09-10_14-33-10;2023-09-10 14:33:10;2023-09-10 14:33:41;00:00:31;entrance;no;exit;174;FAIR-D3/174;1 video;yes;yes;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;#N/C;ladybug;;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta
175;FAIR-D3_175;FAIR-D3;2023-09-10;FAIR-D3_2023-09-10_15-08-35;FAIR-D3_2023-09-10_15-08-35;2023-09-10 15:08:35;2023-09-10 15:08:40;00:00:05;entrance;yes;exit;175;FAIR-D3/175;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
176;FAIR-D3_176;FAIR-D3;2023-09-11;FAIR-D3_2023-09-11_10-29-42;FAIR-D3_2023-09-11_10-29-42;2023-09-11 10:29:42;2023-09-11 10:30:06;00:00:24;entrance;yes;exit;176;FAIR-D3/176;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Tachinidae;#N/C;#N/C;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
177;FAIR-D3_177;FAIR-D3;2023-09-11;FAIR-D3_2023-09-11_10-31-49;FAIR-D3_2023-09-11_11-05-35;2023-09-11 10:31:49;2023-09-11 11:06:25;00:34:36;entrance;yes;exit;177;FAIR-D3/177;8 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
178;FAIR-D3_178;FAIR-D3;2023-09-11;FAIR-D3_2023-09-11_12-05-47;FAIR-D3_2023-09-11_12-05-47;2023-09-11 12:05:47;2023-09-11 12:07:15;00:01:28;entrance;no;exit;178;FAIR-D3/178;1 video;yes;no;Insecta;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Coccinellidae;Coccinellinae;Harmonia;#N/C;ladybug;;Coccinelloidea;Cucujiformia;Polyphaga;Coleoptera;Insecta
179;FAIR-D3_179;FAIR-D3;2023-09-11;FAIR-D3_2023-09-11_18-20-42;FAIR-D3_2023-09-11_18-20-42;2023-09-11 18:20:42;2023-09-11 18:20:49;00:00:07;entrance;yes;exit;179;FAIR-D3/179;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
180;FAIR-D3_180;FAIR-D3;2023-08-28;FAIR-D3_2023-08-28_08-11-15;FAIR-D3_2023-08-28_08-13-02;2023-08-28 08:11:15;2023-08-28 08:13:24;00:02:09;?;yes;exit;180;FAIR-D3/180;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
181;FAIR-D3_181;FAIR-D3;2023-08-28;FAIR-D3_2023-08-28_09-11-03;FAIR-D3_2023-08-28_09-11-03;2023-08-28 09:11:03;2023-08-28 09:11:24;00:00:21;?;no;?;181;FAIR-D3/181;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
182;FAIR-D3_182;FAIR-D3;2023-08-28;FAIR-D3_2023-08-28_11-03-40;FAIR-D3_2023-08-28_11-10-06;2023-08-28 11:03:40;2023-08-28 11:11:39;00:07:59;?;no;exit;182;FAIR-D3/182;3 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
183;FAIR-D3_183;FAIR-D3;2023-08-28;FAIR-D3_2023-08-28_11-17-49;FAIR-D3_2023-08-28_11-20-43;2023-08-28 11:17:49;2023-08-28 11:20:59;00:03:10;entrance;yes;exit;183;FAIR-D3/183;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
184;FAIR-D3_184;FAIR-D3;2023-08-28;FAIR-D3_2023-08-28_12-28-55;FAIR-D3_2023-08-28_12-32-56;2023-08-28 12:28:55;2023-08-28 12:33:55;00:05:00;?;yes;exit;184;FAIR-D3/184;4 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
185;FAIR-D3_185;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_09-48-35;FAIR-D3_2023-08-29_09-57-39;2023-08-29 09:48:35;2023-08-29 09:59:00;00:10:25;?;no;?;185;FAIR-D3/185;5 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
186;FAIR-D3_186;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_13-31-07;FAIR-D3_2023-08-29_13-40-06;2023-08-29 13:31:07;2023-08-29 13:40:11;00:09:04;entrance;no;exit;186;FAIR-D3/186;4 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
187;FAIR-D3_187;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_13-54-03;FAIR-D3_2023-08-29_14-06-16;2023-08-29 13:54:03;2023-08-29 14:06:28;00:12:25;?;no;exit;187;FAIR-D3/187;4 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
188;FAIR-D3_188;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_14-01-18;FAIR-D3_2023-08-29_14-04-22;2023-08-29 14:01:18;2023-08-29 14:05:07;00:03:49;?;yes;exit;188;FAIR-D3/188;2 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
189;FAIR-D3_189;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_14-06-16;FAIR-D3_2023-08-29_14-09-27;2023-08-29 14:06:16;2023-08-29 14:09:46;00:03:30;?;no;exit;189;FAIR-D3/189;3 videos;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
190;FAIR-D3_190;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_14-16-47;FAIR-D3_2023-08-29_14-41-33;2023-08-29 14:16:47;2023-08-29 14:43:27;00:26:40;?;no;?;190;FAIR-D3/190;8 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
191;FAIR-D3_191;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_14-49-41;FAIR-D3_2023-08-29_14-49-41;2023-08-29 14:49:41;2023-08-29 14:49:52;00:00:11;?;no;?;191;FAIR-D3/191;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
192;FAIR-D3_192;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_14-52-12;FAIR-D3_2023-08-29_15-16-43;2023-08-29 14:52:12;2023-08-29 15:16:51;00:24:39;entrance;no;exit;192;FAIR-D3/192;10 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
193;FAIR-D3_193;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_15-08-06;FAIR-D3_2023-08-29_15-08-06;2023-08-29 15:08:06;2023-08-29 15:08:17;00:00:11;?;no;?;193;FAIR-D3/193;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Sciomyzoidea;Sepsidae;#N/C;#N/C;#N/C;scavenger_fly;Sepsidae;Sciomyzoidea;Muscomorpha;Brachycera;Diptera;Insecta
194;FAIR-D3_194;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_15-40-03;FAIR-D3_2023-08-29_15-40-03;2023-08-29 15:40:03;2023-08-29 15:40:22;00:00:19;?;no;?;194;FAIR-D3/194;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
195;FAIR-D3_195;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_17-00-40;FAIR-D3_2023-08-29_17-04-12;2023-08-29 17:00:40;2023-08-29 17:04:20;00:03:40;entrance;no;exit;195;FAIR-D3/195;3 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
196;FAIR-D3_196;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_17-04-12;FAIR-D3_2023-08-29_18-16-25;2023-08-29 17:04:12;2023-08-29 18:16:51;01:12:39;entrance;no;exit;196;FAIR-D3/196;8 videos;yes;yes;Insecta;Hymenoptera;Symphyta;0;Tenthredinoidea;Tenthredinidae;Athaliinae;Athalia;#N/C;saw_fly;;;;Symphyta;Hymenoptera;Insecta
197;FAIR-D3_197;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_17-09-53;FAIR-D3_2023-08-29_17-09-53;2023-08-29 17:09:53;2023-08-29 17:11:28;00:01:35;entrance;yes;?;197;FAIR-D3/197;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
198;FAIR-D3_198;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_17-54-36;FAIR-D3_2023-08-29_17-56-59;2023-08-29 17:54:36;2023-08-29 17:57:10;00:02:34;entrance;no;exit;198;FAIR-D3/198;3 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
199;FAIR-D3_199;FAIR-D3;2023-08-29;FAIR-D3_2023-08-29_18-24-52;FAIR-D3_2023-08-29_18-24-52;2023-08-29 18:24:52;2023-08-29 18:25:34;00:00:42;entrance;yes;exit;199;FAIR-D3/199;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
200;FAIR-D3_200;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_09-06-31;FAIR-D3_2023-08-30_09-06-31;2023-08-30 09:06:31;2023-08-30 09:08:10;00:01:39;entrance;yes;exit;200;FAIR-D3/200;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
201;FAIR-D3_201;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_10-05-50;FAIR-D3_2023-08-30_10-05-50;2023-08-30 10:05:50;2023-08-30 10:07:03;00:01:13;?;yes;exit;201;FAIR-D3/201;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
202;FAIR-D3_202;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_10-27-09;FAIR-D3_2023-08-30_10-29-57;2023-08-30 10:27:09;2023-08-30 10:30:08;00:02:59;entrance;yes;?;202;FAIR-D3/202;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
203;FAIR-D3_203;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_10-54-32;FAIR-D3_2023-08-30_10-54-32;2023-08-30 10:54:32;2023-08-30 10:55:13;00:00:41;entrance;yes;exit;203;FAIR-D3/203;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
204;FAIR-D3_204;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_11-10-45;FAIR-D3_2023-08-30_11-10-45;2023-08-30 11:10:45;2023-08-30 11:11:19;00:00:34;?;yes;exit;204;FAIR-D3/204;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
205;FAIR-D3_205;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_11-36-34;FAIR-D3_2023-08-30_11-42-58;2023-08-30 11:36:34;2023-08-30 11:43:06;00:06:32;?;yes;exit;205;FAIR-D3/205;3 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
206;FAIR-D3_206;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_12-02-35;FAIR-D3_2023-08-30_12-02-35;2023-08-30 12:02:35;2023-08-30 12:03:33;00:00:58;?;no;?;206;FAIR-D3/206;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
207;FAIR-D3_207;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_12-11-44;FAIR-D3_2023-08-30_12-11-44;2023-08-30 12:11:44;2023-08-30 12:11:58;00:00:14;entrance;no;?;207;FAIR-D3/207;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
208;FAIR-D3_208;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_12-30-22;FAIR-D3_2023-08-30_12-30-22;2023-08-30 12:30:22;2023-08-30 12:30:31;00:00:09;entrance;yes;exit;208;FAIR-D3/208;1 video;yes;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Vespoidea;Vespidae;Vespinae;Vespula;#N/C;wasp;Vespidae;Vespoidea;Aculeata;Apocrita;Hymenoptera;Insecta
209;FAIR-D3_209;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_12-40-14;FAIR-D3_2023-08-30_12-40-14;2023-08-30 12:40:14;2023-08-30 12:40:24;00:00:10;?;no;?;209;FAIR-D3/209;1 video;no;no;Insecta;Diptera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;Diptera;Insecta
210;FAIR-D3_210;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_13-16-51;FAIR-D3_2023-08-30_13-16-51;2023-08-30 13:16:51;2023-08-30 13:17:16;00:00:25;entrance;no;exit;210;FAIR-D3/210;1 video;yes;yes;Insecta;Hymenoptera;Apocrita;Aculeata;Vespoidea;Vespidae;Vespinae;Vespula;#N/C;wasp;Vespidae;Vespoidea;Aculeata;Apocrita;Hymenoptera;Insecta
211;FAIR-D3_211;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_13-22-52;FAIR-D3_2023-08-30_13-22-52;2023-08-30 13:22:52;2023-08-30 13:25:24;00:02:32;entrance;no;exit;211;FAIR-D3/211;1 video;yes;yes;Insecta;Hymenoptera;Symphyta;0;Tenthredinoidea;Tenthredinidae;Athaliinae;Athalia;#N/C;saw_fly;;;;Symphyta;Hymenoptera;Insecta
212;FAIR-D3_212;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_13-46-27;FAIR-D3_2023-08-30_13-46-27;2023-08-30 13:46:27;2023-08-30 13:46:38;00:00:11;entrance;no;exit;212;FAIR-D3/212;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Oestroidea;Tachinidae;Tachininae;Tachina;#N/C;flesh_fly;;Oestroidea;Muscomorpha;Brachycera;Diptera;Insecta
213;FAIR-D3_213;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_13-51-40;FAIR-D3_2023-08-30_13-51-40;2023-08-30 13:51:40;2023-08-30 13:51:54;00:00:14;?;yes;exit;213;FAIR-D3/213;1 video;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
214;FAIR-D3_214;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_14-02-18;FAIR-D3_2023-08-30_14-02-18;2023-08-30 14:02:18;2023-08-30 14:02:39;00:00:21;entrance;no;exit;214;FAIR-D3/214;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Syrphoidea;Syrphidae;Eristalinae;Eristalis;#N/C;hoverfly;Syrphidae;Syrphoidea;Muscomorpha;Brachycera;Diptera;Insecta
215;FAIR-D3_215;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_15-42-09;FAIR-D3_2023-08-30_15-43-56;2023-08-30 15:42:09;2023-08-30 15:44:57;00:02:48;entrance;yes;exit;215;FAIR-D3/215;3 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
216;FAIR-D3_216;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_15-47-50;FAIR-D3_2023-08-30_15-47-50;2023-08-30 15:47:50;2023-08-30 15:47:56;00:00:06;?;yes;exit;216;FAIR-D3/216;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
217;FAIR-D3_217;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_16-20-34;FAIR-D3_2023-08-30_16-34-06;2023-08-30 16:20:34;2023-08-30 16:34:45;00:14:11;entrance;no;?;217;FAIR-D3/217;5 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
218;FAIR-D3_218;FAIR-D3;2023-08-30;FAIR-D3_2023-08-30_17-19-08;FAIR-D3_2023-08-30_17-28-47;2023-08-30 17:19:08;2023-08-30 17:29:05;00:09:57;?;no;?;218;FAIR-D3/218;4 videos;yes;yes;Insecta;Diptera;Nematocera;Bibionomorpha;Bibionoidea;Bibionidae;Bibioninae;Dilophus;#N/C;fever_fly;Bibionidae;;Bibionomorpha;Nematocera;Diptera;Insecta
219;FAIR-D3_219;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_09-29-58;FAIR-D3_2023-08-31_09-30-56;2023-08-31 09:29:58;2023-08-31 09:31:24;00:01:26;?;no;exit;219;FAIR-D3/219;2 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
220;FAIR-D3_220;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_11-29-13;FAIR-D3_2023-08-31_11-29-56;2023-08-31 11:29:13;2023-08-31 11:35:14;00:06:01;?;yes;exit;220;FAIR-D3/220;2 videos;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Lauxanioidea;Lauxaniidae;Lauxaniinae;#N/C;#N/C;lauxaniid_fly;;Lauxanioidea;Muscomorpha;Brachycera;Diptera;Insecta
221;FAIR-D3_221;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_12-32-02;FAIR-D3_2023-08-31_12-36-15;2023-08-31 12:32:02;2023-08-31 12:36:25;00:04:23;?;no;exit;221;FAIR-D3/221;4 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
222;FAIR-D3_222;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_14-33-41;FAIR-D3_2023-08-31_14-33-41;2023-08-31 14:33:41;2023-08-31 14:33:46;00:00:05;exit;yes;exit;222;FAIR-D3/222;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
223;FAIR-D3_223;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_14-38-25;FAIR-D3_2023-08-31_14-45-41;2023-08-31 14:38:25;2023-08-31 14:46:31;00:08:06;?;no;?;223;FAIR-D3/223;3 videos;yes;no;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;#N/C;#N/C;#N/C;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
224;FAIR-D3_224;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_14-49-54;FAIR-D3_2023-08-31_14-49-54;2023-08-31 14:49:54;2023-08-31 14:50:36;00:00:42;?;yes;exit;224;FAIR-D3/224;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
225;FAIR-D3_225;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_15-18-50;FAIR-D3_2023-08-31_15-18-50;2023-08-31 15:18:50;2023-08-31 15:18:58;00:00:08;?;yes;exit;225;FAIR-D3/225;1 video;yes;yes;Insecta;Diptera;Brachycera;Muscomorpha;Muscoidea;Fanniidae;0;Fannia;#N/C;muscoid_fly;;Muscoidea;Muscomorpha;Brachycera;Diptera;Insecta
226;FAIR-D3_226;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_17-09-52;FAIR-D3_2023-08-31_17-09-52;2023-08-31 17:09:52;2023-08-31 17:10:06;00:00:14;?;no;?;226;FAIR-D3/226;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
227;FAIR-D3_227;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_18-03-16;FAIR-D3_2023-08-31_18-03-16;2023-08-31 18:03:16;2023-08-31 18:03:40;00:00:24;?;yes;exit;227;FAIR-D3/227;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
228;FAIR-D3_228;FAIR-D3;2023-08-31;FAIR-D3_2023-08-31_18-21-11;FAIR-D3_2023-08-31_18-21-11;2023-08-31 18:21:11;2023-08-31 18:21:25;00:00:14;entrance;no;?;228;FAIR-D3/228;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
229;FAIR-D3_229;FAIR-D3;2023-09-01;FAIR-D3_2023-09-01_07-45-28;FAIR-D3_2023-09-01_07-55-36;2023-09-01 07:45:28;2023-09-01 07:56:17;00:10:49;?;no;exit;229;FAIR-D3/229;5 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
279;FAIR-D3_279;FAIR-D3;2023-09-01;FAIR-D3_2023-09-01_07-45-28;FAIR-D3_2023-09-01_17-59-33;2023-09-01 07:45:28;2023-09-01 18:01:08;10:15:40;?;no;?;279;FAIR-D3/279;39 videos;yes;no;Insecta;Lepidoptera;Glossata;Heterocera;Noctuoidea;Noctuidae;#N/C;#N/C;#N/C;moth;;;Heterocera;Glossata;Lepidoptera;Insecta
230;FAIR-D3_230;FAIR-D3;2023-09-01;FAIR-D3_2023-09-01_08-09-40;FAIR-D3_2023-09-01_08-32-27;2023-09-01 08:09:40;2023-09-01 08:32:39;00:22:59;entrance;no;?;230;FAIR-D3/230;5 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
231;FAIR-D3_231;FAIR-D3;2023-09-01;FAIR-D3_2023-09-01_08-54-42;FAIR-D3_2023-09-01_08-54-42;2023-09-01 08:54:42;2023-09-01 08:54:54;00:00:12;?;no;?;231;FAIR-D3/231;1 video;no;no;Insecta;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;;;Insecta
232;FAIR-D3_232;FAIR-D3;2023-09-01;FAIR-D3_2023-09-01_09-04-40;FAIR-D3_2023-09-01_09-04-40;2023-09-01 09:04:40;2023-09-01 09:04:53;00:00:13;?;no;?;232;FAIR-D3/232;1 video;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
233;FAIR-D3_233;FAIR-D3;2023-09-01;FAIR-D3_2023-09-01_10-01-50;FAIR-D3_2023-09-01_10-08-15;2023-09-01 10:01:50;2023-09-01 10:08:25;00:06:35;entrance;no;exit;233;FAIR-D3/233;5 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
234;FAIR-D3_234;FAIR-D3;2023-09-01;FAIR-D3_2023-09-01_10-25-35;FAIR-D3_2023-09-01_10-35-26;2023-09-01 10:25:35;2023-09-01 10:36:18;00:10:43;?;no;?;234;FAIR-D3/234;3 videos;no;no;Insecta;Diptera;Brachycera;#N/C;#N/C;#N/C;#N/C;#N/C;#N/C;;;;;Brachycera;Diptera;Insecta
